VMD-mean,VMD-standard deviation,VMD-root mean square,VMD-root sum of squares,VMD-crest factor,VMD-shape factor,VMD-energy,VMD-mean abs deviation,VMD-median abs deviation,VMD-skewness,VMD-kurtosis,VMD-peak to peak,VMD-log energy,VMD-peak to rms,VMD-s.mean,VMD-s.standard deviation,VMD-s.skewness,VMD-s.kurtosis,VMD-spectral centroid,VMD-spectral rolloff,VMD-spectral flatness,VMD-GFCC-1,VMD-MFCC-1,VMD-GFCC-2,VMD-MFCC-2,VMD-GFCC-3,VMD-MFCC-3,VMD-GFCC-4,VMD-MFCC-4,VMD-GFCC-5,VMD-MFCC-5,VMD-GFCC-6,VMD-MFCC-6,VMD-GFCC-7,VMD-MFCC-7,VMD-GFCC-8,VMD-MFCC-8,VMD-GFCC-9,VMD-MFCC-9,VMD-GFCC-10,VMD-MFCC-10,VMD-GFCC-11,VMD-MFCC-11,VMD-GFCC-12,VMD-MFCC-12,VMD-GFCC-13,VMD-MFCC-13,Approx Coeff-mean,Approx Coeff-standard deviation,Approx Coeff-root mean square,Approx Coeff-root sum of squares,Approx Coeff-crest factor,Approx Coeff-shape factor,Approx Coeff-energy,Approx Coeff-mean abs deviation,Approx Coeff-median abs deviation,Approx Coeff-skewness,Approx Coeff-kurtosis,Approx Coeff-peak to peak,Approx Coeff-log energy,Approx Coeff-peak to rms,Approx Coeff-s.mean,Approx Coeff-s.standard deviation,Approx Coeff-s.skewness,Approx Coeff-s.kurtosis,Approx Coeff-spectral centroid,Approx Coeff-spectral rolloff,Approx Coeff-spectral flatness,Approx Coeff-MFCC-1,Approx Coeff-GFCC-1,Approx Coeff-MFCC-2,Approx Coeff-GFCC-2,Approx Coeff-MFCC-3,Approx Coeff-GFCC-3,Approx Coeff-MFCC-4,Approx Coeff-GFCC-4,Approx Coeff-MFCC-5,Approx Coeff-GFCC-5,Approx Coeff-MFCC-6,Approx Coeff-GFCC-6,Approx Coeff-MFCC-7,Approx Coeff-GFCC-7,Approx Coeff-MFCC-8,Approx Coeff-GFCC-8,Approx Coeff-MFCC-9,Approx Coeff-GFCC-9,Approx Coeff-MFCC-10,Approx Coeff-GFCC-10,Approx Coeff-MFCC-11,Approx Coeff-GFCC-11,Approx Coeff-MFCC-12,Approx Coeff-GFCC-12,Approx Coeff-MFCC-13,Approx Coeff-GFCC-13,Detail Coeff-mean,Detail Coeff-standard deviation,Detail Coeff-root mean square,Detail Coeff-root sum of squares,Detail Coeff-crest factor,Detail Coeff-shape factor,Detail Coeff-energy,Detail Coeff-mean abs deviation,Detail Coeff-median abs deviation,Detail Coeff-skewness,Detail Coeff-kurtosis,Detail Coeff-peak to peak,Detail Coeff-log energy,Detail Coeff-peak to rms,Detail Coeff-s.mean,Detail Coeff-s.standard deviation,Detail Coeff-s.skewness,Detail Coeff-s.kurtosis,Detail Coeff-spectral centroid,Detail Coeff-spectral rolloff,Detail Coeff-spectral flatness,Detail Coeff-GFCC-1,Detail Coeff-MFCC-1,Detail Coeff-GFCC-2,Detail Coeff-MFCC-2,Detail Coeff-GFCC-3,Detail Coeff-MFCC-3,Detail Coeff-GFCC-4,Detail Coeff-MFCC-4,Detail Coeff-GFCC-5,Detail Coeff-MFCC-5,Detail Coeff-GFCC-6,Detail Coeff-MFCC-6,Detail Coeff-GFCC-7,Detail Coeff-MFCC-7,Detail Coeff-GFCC-8,Detail Coeff-MFCC-8,Detail Coeff-GFCC-9,Detail Coeff-MFCC-9,Detail Coeff-GFCC-10,Detail Coeff-MFCC-10,Detail Coeff-GFCC-11,Detail Coeff-MFCC-11,Detail Coeff-GFCC-12,Detail Coeff-MFCC-12,Detail Coeff-GFCC-13,Detail Coeff-MFCC-13,Disease
0.003412753,0.047727202,0.047872852,13.54048734,14.46478649,1.809885683,474.8021364,0.034146406,0.034143095,-0.015210994,40.93840152,0.735851308,3.747928658,0.294168488,2.188994713,13.58115039,7.614307768,73.34125439,1280.205263,1548.059004,0.000103616,-613.2452231,-527.4694184,57.82832458,133.9453257,24.00999689,51.00747786,-1.319574349,6.043554677,-4.144001125,2.193238579,6.780049554,3.904476108,12.17449434,3.925195929,2.944238744,10.23380352,-12.4833446,14.38687648,-19.46153233,9.569261821,-12.58172012,6.553308891,0.765464548,11.77145836,9.817080109,14.76582757,5.934782028,17.03609657,18.04023933,98.81046295,1.821031332,1.249128342,9763.506836,16.02486992,12.90988445,0.662216046,-1.462974035,40.32987595,9.186407089,14.81160164,61.87570953,94.44174957,2.007401485,3.250248378,2439.019933,5394.067383,0.08469481,311.8513489,-153.1020765,85.90428162,117.2685969,33.62007904,44.96165077,16.17824364,27.11903052,-2.997659922,14.60476804,27.66219139,8.779763514,14.58493996,4.627138911,2.116571426,1.602927319,-6.906059265,-0.688528218,-41.95435333,-1.869837733,8.62912941,-2.259244734,6.579595566,-1.914752829,-8.291284561,-1.312934103,-0.00307216,0.651084721,0.651256979,8.64518261,6.66934967,1.548462749,143.5423279,0.417450458,0.416563213,-0.034349292,10.43087109,4.510064602,3.310035229,1.678809404,7.159584045,8.584611893,1.14681859,1.798531263,6311.198058,9577.891805,0.357363939,-299.1999675,32.29290771,-61.51550989,-26.7988987,22.2125753,-1.409807205,-13.43327587,-11.82909203,4.079019181,0.06368041,-14.71784249,-4.268387318,-5.021684765,2.571443558,-0.789166088,4.310710907,-2.054344119,-7.618748665,1.825515388,-5.434864998,-1.518698309,-2.879665136,2.427907934,-0.580823779,-0.641048495,-0.618045211,Asthma
0.001885393,0.041945223,0.042002231,11.88002501,10.18859346,1.432606702,246.9361924,0.031836124,0.031835359,-0.013975996,7.352400094,0.512698813,3.610700693,0.205715888,1.654357441,11.8932947,9.211963784,116.0619891,1100.940413,1313.662545,0.000100617,-653.7681521,-566.0446008,64.67439884,144.2080559,27.62186186,54.23422807,0.573930758,14.13679532,-1.347755457,12.48118992,12.37878297,9.114016541,20.66582613,6.440098349,13.36563556,11.41552266,-1.144874779,11.37322931,-7.944620775,4.282151328,-1.538096339,2.330407733,10.71370756,7.36821885,18.20185843,9.222838824,12.20664883,36.56624603,38.54987717,211.1463623,1.838075042,1.247105002,44582.78516,34.16659927,27.42244339,0.690214112,-1.418898482,86.74873352,10.70510292,32.30768967,131.9278564,201.2413483,2.007188315,3.313184985,2490.185852,5609.399414,0.090613283,388.9741821,-81.50364111,82.94067383,120.4715314,35.25282288,45.20328836,15.83626556,27.3903012,-5.092870712,14.69099197,30.75654602,8.854624238,13.60088539,4.655327391,3.891426325,1.588983748,-14.72083664,-0.738493856,-37.95014191,-1.917798897,11.50156212,-2.291092258,4.735845566,-1.924977469,-10.44090652,-1.318976248,-0.000796365,1.018384695,1.018691063,9.579128265,9.768393517,1.607026339,160.7082367,0.584866107,0.583796084,-0.00375232,73.59517549,6.840289116,3.368617296,2.659443855,8.08471489,9.461523056,0.979348313,1.611458941,6357.725499,9696.813704,0.40270403,-271.7257632,39.72978973,-58.63148613,-28.87930489,8.849333017,-0.795785427,-16.6228218,-8.430048943,-0.714359564,2.854701042,-1.88741258,-4.618418694,2.631357068,3.868062973,4.208676321,3.303765535,-1.307827614,-4.891774178,-0.821204953,-5.118733406,-5.301409418,-3.34354353,-1.239005315,-2.830399513,-1.25018846,-1.648025513,Asthma
0.005538887,0.046686075,0.047075558,13.31497844,14.68131426,1.764154902,492.7174707,0.034913316,0.03491313,-0.018692149,40.57824034,0.597828671,3.087969269,0.295217615,2.219010415,13.42376541,6.906432006,72.41830838,1998.759431,2404.346714,0.000288427,-650.8671232,-538.7111881,54.35846422,152.0197491,-14.763242,16.79576065,-13.84598306,-5.262005007,16.9120319,4.095946361,12.91193673,-1.299053459,-3.56010863,4.051311783,-0.094289576,13.11062353,1.232452644,9.890880214,-11.94969039,2.703062889,-13.65020516,5.390767056,3.68347685,10.59405905,16.38070091,6.758868281,-19.29862404,20.07424736,27.84622765,152.5200653,1.927428961,1.427488923,23262.37109,18.4562645,14.30912113,-0.790061286,-1.229196278,56.79938126,10.05459213,-24.71847153,102.5374603,174.1386871,2.279521163,4.266727673,2670.009317,6739.892578,0.116587676,369.2071533,-184.9741337,74.13978577,117.4100917,26.79146576,50.78291461,16.68032455,28.00268509,4.07102108,12.01201417,38.73799133,4.346641201,5.15064621,0.580637733,3.21359849,-0.674479385,-15.85769939,-1.167162258,-27.06642532,-1.379199471,17.07501984,-1.607170559,-1.678429961,-1.383584203,-4.719519615,-0.686962475,0.008265547,0.973085761,0.973522186,10.55190277,8.480265617,1.627451181,186.0135498,0.60547483,0.604933798,0.136158829,24.29166787,6.391589642,3.897238255,2.091275692,8.817173004,10.46518421,1.067335953,1.456103141,6305.811454,9616.496048,0.394156963,-250.4870644,62.61196136,-72.96785192,-29.31098938,21.74517575,-3.198070765,-23.88022878,-7.228245735,-0.629256252,2.672702312,1.15259909,-7.111862659,2.411822573,0.652285039,4.106569916,1.116544127,-6.849249956,-4.59250021,1.244062502,-5.416063309,-4.879402231,-2.560617924,1.815793339,2.46703124,-1.08023059,0.585240364,Asthma
0.00149217,0.044148138,0.044180314,12.49607985,14.32634075,1.603691038,361.8245812,0.030726365,0.030726031,0.018986641,22.75194074,0.720589339,3.865838252,0.337011527,2.031383713,12.50499481,7.665990846,76.31484308,1364.790865,1620.202092,4.88E-05,-605.7499928,-527.9049064,61.07514509,144.3337816,24.02698582,60.4794409,-6.189491586,1.634926205,-13.90596562,-12.58477404,-5.06618723,-4.749061787,2.293438744,4.750448219,-2.374532979,9.766861637,-13.28654423,8.369395108,-17.19542762,3.664987963,-8.304529867,3.13523542,6.74500579,6.97872358,16.94226012,6.639893277,4.918732166,3.6498878,6.124998569,33.54799652,1.425639153,1.213623524,1125.46814,3.492329836,3.022057533,-0.501007417,-1.619478134,9.341308594,7.025954247,2.607038975,20.04856873,39.52565765,2.747555648,6.498523105,2282.077168,5544.799805,0.054569438,182.394577,-162.4035906,72.67120361,123.4933335,38.37272644,49.88369018,17.02678871,29.80646403,19.79676056,15.36970205,12.36745071,8.137633626,10.12484741,3.323693706,10.65063858,0.356786688,3.056447268,-1.457223674,13.19611931,-2.10325305,3.735495806,-2.155040974,8.74600029,-1.697251323,5.619805336,-1.02594048,0.003629687,0.396719933,0.396991789,6.510270596,8.312430382,1.564487457,97.69858551,0.251111031,0.250165969,-0.048663646,13.35829134,2.979179621,2.595923901,1.050453544,5.32750988,6.494877338,1.134118579,2.608279177,6403.642765,9498.782766,0.371442109,-353.3742324,-3.233306885,-70.66686572,-34.26280975,31.10604672,-7.375622272,-18.17545699,-11.00064182,-5.402715043,-0.979965687,-9.854400058,-4.518146515,-4.685919727,-2.547668934,1.148060431,-0.644190907,-1.010501827,-3.612211704,4.622057156,1.861585975,-4.002968535,0.610325575,1.254403126,-3.674808979,-2.41371767,-3.3186059,Asthma
0.007620288,0.051611175,0.052859154,14.9508265,11.63728976,1.541199432,365.7023025,0.038198908,0.038191551,0.024986671,20.01344993,0.721524291,4.455205821,0.317284954,2.042216656,15.27988365,16.41005014,745.8948426,702.7207635,879.2267429,0.000153616,-601.7279099,-524.745895,49.61177137,119.8757591,41.05137556,75.90278675,29.23670571,33.95075675,16.14720423,11.16848444,4.214290385,7.695389779,-4.588663409,12.20772804,-9.075049068,13.86695474,-9.060899128,9.548300377,-5.293788852,3.955686386,0.813326183,3.354816095,7.585704003,8.030457835,13.48875286,11.59229887,-13.95868492,15.33500195,20.73661423,113.5791092,1.44039762,1.14911902,12900.21387,14.82795238,12.56531715,0.460607166,-1.722033242,37.99237061,9.464999199,-12.61321163,73.1332016,123.3590775,2.26417835,3.834106129,2359.026431,5566.333008,0.070700713,318.2841797,-34.5824334,77.63236237,118.7202714,28.08953476,48.90907738,24.8392601,29.20867377,11.7110939,15.16010283,10.69102287,8.077136596,8.666316986,3.384805828,9.702825546,0.478570898,6.576140404,-1.326380393,4.388555527,-2.02376173,0.780741751,-2.128493949,4.962246895,-1.699304576,1.823749304,-1.036802493,0.001891664,0.682350695,0.682847738,8.19118309,8.551687241,1.556200862,135.6781464,0.415862858,0.414921522,-0.33587514,19.4978222,4.720286369,2.914191008,1.447225809,6.853809357,8.133085251,1.21198933,3.136623778,6376.813509,9642.438746,0.376101851,-309.4438401,14.23443985,-57.63419481,-23.77613831,29.20284,5.101685047,-43.76110969,-15.93265343,-3.78107013,1.161083698,-3.070399355,-4.018179893,1.161821312,-2.557747602,6.536313122,2.384552479,-5.242404734,-1.880134225,3.268463495,-5.718990803,-3.683224175,-3.856469631,2.072710869,2.064640045,-1.314299321,-3.600883961,Asthma
0.000606726,0.045551322,0.045559796,12.88625634,6.914627201,1.357488658,177.0956384,0.034110113,0.034108249,-0.005622312,5.188154932,0.556072001,5.029115047,0.236843146,1.314112702,12.88748613,15.98416306,324.3457982,209.9848628,261.6729931,5.62E-05,-583.4426015,-547.1560109,33.28366983,66.03498549,32.58177384,61.16840808,31.96482751,54.88408033,31.19240294,47.24373902,30.27611098,39.1045453,29.20465515,31.19911487,27.9936806,24.19580024,26.65182415,18.5498295,25.19743215,14.46818213,23.65003838,11.88776969,22.03001516,10.53645842,20.35779336,10.00436394,17.57816887,25.46831703,30.94555283,169.4957733,1.915399075,1.648006916,28728.81836,23.53072357,18.66168022,0.734067155,-1.355593434,62.88926697,10.26565647,28.32752991,111.3203888,181.1822815,1.867452283,2.081910816,2509.860304,5760.131836,0.089237452,367.8472595,-255.7024546,80.95622253,131.8973047,32.07611847,19.32363584,16.50455666,16.3216925,1.832136631,2.302856916,35.05589676,3.954078879,12.40080929,2.804313953,4.111742973,3.269560551,-14.65967369,1.68890805,-40.12541199,0.809645434,18.38208008,-0.296615673,1.088695168,-0.239919398,-10.24523735,-0.500810972,0.002983184,0.80570662,0.806262612,7.682787895,7.617638588,1.609276533,109.9283829,0.465253711,0.463907242,0.034732768,12.96257979,5.72806406,1.474727631,2.159277439,6.404942989,7.617876053,0.989563858,1.189715824,6573.078545,9865.417208,0.381794691,-322.7602271,-59.30503845,-79.18412132,-32.87777328,19.11440747,9.098794937,-0.618647845,-5.315064907,3.829245259,1.542279482,-8.20948882,-4.40856123,2.424197667,3.518174887,-1.047526478,1.476595044,-4.180024869,-5.682909012,-0.315825936,-8.011925697,-1.892326132,0.009735227,0.06254704,0.907791615,-1.540989137,1.336219072,Asthma
0.002183675,0.087492356,0.087588506,24.77377061,5.73616947,1.326866178,679.4881958,0.066415901,0.06634885,0.117617856,1.71083485,0.847481972,6.292527592,0.348439374,2.388491016,24.79760494,22.05089702,1045.851981,189.3651444,241.3570331,5.00E-05,-542.1483749,-502.8033634,33.53137779,78.16690411,32.65302675,70.4170909,31.97667581,60.43168725,31.11095315,49.24080121,30.09779017,38.27901425,28.91862626,28.40792632,27.59431736,20.16879995,26.1442652,13.88635191,24.59567548,9.729248295,22.9718424,7.579759628,21.30065379,6.969330197,19.60800651,7.184065816,25.83982086,34.32396317,42.96313477,235.3187714,1.895862937,1.634646177,55374.92578,31.73741722,25.3092041,0.720795961,-1.376683953,86.0345993,10.92188263,38.48908234,154.0796509,255.8512878,1.953155257,2.485303067,2491.912275,5684.765625,0.089421749,400.274231,-271.6861786,81.2483902,145.1118584,30.20514107,-8.965661523,17.05971718,14.27706553,4.836583138,-21.26587713,32.90345001,-3.17359694,11.44965267,-15.51211789,4.439864635,-3.20622171,-12.01721573,-11.0215978,-40.83695221,-3.659141607,17.20159912,-8.897143479,2.714638233,-3.031286979,-9.538267136,-5.957247116,0.033300351,1.359374881,1.362399578,13.54852104,9.621920586,1.814014554,331.3554993,0.828920603,0.824558198,0.070498662,35.64156158,8.86036396,3.134707212,2.990188122,11.45759296,13.49781322,1.06441747,1.890993543,6436.410774,9788.447648,0.425246656,-315.9591182,16.93424988,-79.14374082,-30.7195816,41.06105604,6.560008526,-13.90438029,-1.712664366,-0.517517704,6.352057457,-3.321283456,-1.743006229,-1.438745448,0.332095265,2.984469396,-2.701450586,-1.979023003,-2.905454874,1.838839162,-4.261254311,-1.91967941,-2.962054968,-1.863649657,-2.639378786,-2.281440054,1.847970128,Asthma
0.000740497,0.034869672,0.034878682,9.865180976,14.3271065,1.71976112,276.2675515,0.02433199,0.02433174,0.025708766,19.95187319,0.594748394,2.7000502,0.287767704,1.543149244,9.867551064,7.56178497,71.29510599,1354.13327,1631.002983,0.000161613,-660.2480741,-574.5928578,59.71759675,140.3700154,21.85236393,53.37070736,-8.494379161,7.6355112,-15.43580615,2.446960901,-5.716474743,2.216654496,1.964120121,3.18422534,-2.65485738,11.38986743,-13.02054286,13.71404396,-15.73123353,5.180098507,-5.707187923,0.771901884,9.588769312,5.600789582,19.10011204,7.487074987,4.548342228,8.666519165,9.787541389,53.6085701,1.932674766,1.440668821,2873.878906,8.006639481,6.417482853,0.733726613,-1.342255954,20.97286987,7.963418007,9.128592491,34.95434952,54.51503754,1.76681555,1.728010139,2549.829395,6040.063477,0.094965905,255.8228455,-274.2022213,78.75593567,121.2612923,38.9074707,40.45934536,10.75279427,24.64158356,-1.384754896,13.06822294,38.3898468,8.68910805,11.55101204,5.388695157,4.514258385,2.649205303,-17.265728,0.160312719,-35.05308533,-1.357595083,12.17142582,-2.078961701,2.364052534,-1.919368076,-12.71854591,-1.508098585,0.011256713,0.42507574,0.425482064,5.96697998,8.401815414,1.602977872,79.95846558,0.262264431,0.26170066,-0.122000345,15.06762067,3.283813477,2.304876804,1.235445738,4.945822239,5.934488297,1.021879144,1.540862099,6279.064152,9568.994878,0.378905714,-328.9402905,-15.18621826,-64.8267541,-26.56598854,14.53138371,2.601981163,-11.40733177,-4.2454772,-2.860547734,4.630786896,-7.525142631,-4.911784172,0.632581304,-0.475371838,-0.069969017,0.561565518,-3.293363655,-5.317326546,2.359345556,-5.331624508,-3.81557511,-2.660251379,1.416384694,1.809407234,-1.351785366,-3.624366999,Asthma
0.002333073,0.046168099,0.046239491,13.07850296,13.24938338,2.459155912,441.5757352,0.030554826,0.030539354,-0.029196144,48.0936187,0.63549828,3.570603475,0.2628935,2.303028622,13.09585186,7.333632995,75.7480167,1367.470016,1690.973639,0.000186153,-596.1344309,-536.8766725,47.02728076,106.5658256,18.05295988,46.90719694,-5.894784962,15.38380747,-11.66602547,8.022137216,-2.502112742,5.797905691,7.609220236,9.336227243,8.278819509,14.32822779,1.198286911,9.9390729,-4.259247674,1.517578981,-1.852291774,0.611464833,5.820293917,6.258068104,11.30405872,10.43411221,47.99866104,76.1857605,90.04521942,493.1979675,1.919284105,1.568576455,243244.2344,70.36946106,55.7365799,0.736339457,-1.352313188,181.8462372,12.40182114,82.77713776,322.8464966,517.9869385,1.806304944,1.804653759,2519.777243,5813.964844,0.090158455,472.6118774,-111.5928161,79.96530151,128.3569715,35.06599426,31.16913549,15.06749725,20.93078313,0.414209932,9.202879115,35.74654388,7.371104325,12.96910095,5.348859321,4.930163383,3.708971141,-17.65540314,1.416421275,-38.53894806,-0.215485392,17.58305359,-1.33620345,1.188704133,-1.42933045,-11.70536804,-1.408885129,0.000820815,2.138645411,2.138688564,17.34239388,9.161030769,2.002072096,583.2199707,1.078176975,1.077477813,-0.123434897,23.52487263,15.09015465,4.496083736,5.8983922,14.5507946,17.11750793,0.989415632,1.71366115,6475.995314,9807.423144,0.380123079,-202.3782646,83.62980652,-85.78554093,-34.01104355,8.810652725,-1.297659159,-16.05655713,-7.889626503,17.50578058,2.387790203,-5.598774055,-7.01322031,0.657701438,0.747586071,-0.989374499,-0.088998437,-0.671630634,-6.069330215,1.598597429,-7.107993126,-0.889617755,-1.072202563,2.035159798,0.004328728,-2.67089148,-0.982479572,Asthma
0.000354687,0.049492686,0.049494636,13.99919711,9.417808729,1.630937624,256.1015985,0.034425011,0.034424968,-0.038905463,9.172789082,0.753076901,4.930635481,0.31703863,2.165631712,13.99953869,9.082482914,105.9264789,833.1536044,1001.928283,0.000116264,-571.0736621,-504.2101297,50.65016893,121.5282197,39.50045067,69.73210777,24.73088148,22.95206609,10.03397273,2.050184605,-1.080305881,3.713764255,-6.537431933,11.39832459,-6.095429793,12.40309166,-1.165692053,5.579937191,5.894265759,-1.730256035,12.66729773,-2.40871237,17.41361942,3.077888297,19.40951717,7.503237146,-2.236912251,3.408141613,4.076665878,22.32881737,1.928701043,1.60428679,498.5761108,3.144627094,2.534906864,-0.738900558,-1.338440265,8.775217056,6.211756229,-3.16411829,14.83475304,23.62080956,1.799910028,1.841800788,2578.42339,6093.896484,0.094465755,169.9819794,-438.2009635,79.34759521,119.4360884,33.62161255,28.30517971,17.99003983,17.41077967,-3.144566774,7.78408682,34.3911438,6.961817609,19.2363205,6.134355966,-0.282445371,4.910763281,-16.94042206,2.63626211,-39.63970947,0.664389231,21.92910957,-0.787462186,-1.140933514,-1.189030944,-11.18246365,-1.503859359,0.001894044,0.358870864,0.359140933,6.402959824,9.206618309,1.575856209,82.04614258,0.241312563,0.240456104,0.10885748,41.82030991,2.791063786,2.622474194,1.105015397,5.289464474,6.378574371,0.933253917,1.325968516,6224.11525,9464.9748,0.402250051,-332.0410772,0.395744324,-84.04778311,-26.10629463,27.23375453,-1.186476231,-7.097016445,-5.080301762,-16.96047454,-1.513699293,-6.387861685,-3.267807961,-3.500119462,0.586224616,-0.947821425,0.892923951,-0.544717449,0.166522086,4.545957778,-0.803263187,-2.038247932,-3.337415695,1.685514715,1.340751886,-0.936334449,-0.047799319,Asthma
0.001650169,0.044435774,0.044479668,12.58074998,11.52228157,1.713723621,294.810773,0.030513946,0.030513844,-0.013734325,16.48663223,0.698453611,4.084200699,0.297387348,2.289004619,12.59284573,7.030242677,62.9940402,1247.297082,1487.591164,9.35E-05,-605.5466651,-527.2076579,59.79582852,134.3081015,29.73978765,60.25978972,5.844497894,16.29345679,0.950005136,2.012994279,8.664942225,-3.728426036,12.58495078,-1.873817801,3.788867948,4.271360435,-11.40481055,4.922602298,-19.69895379,2.590207068,-14.75358351,4.781657605,-2.220598826,10.15867491,7.46003991,11.9602905,20.71745491,17.03761292,26.82336998,146.9176483,1.848958135,1.294723272,21584.79492,15.70297146,12.22696495,0.786798808,-1.254299496,46.33242035,9.979743958,22.77191734,94.07155609,174.5770874,2.619212712,6.000217587,2532.623486,6018.530273,0.093531951,355.4498596,-152.7471549,77.60701752,121.4164485,30.64727402,53.31957884,14.83827782,30.57204331,5.018434525,14.29935137,35.87365723,6.004633906,7.672763824,1.355809669,4.569973946,-0.694094919,-12.93715858,-1.554950587,-28.63069153,-1.713059061,20.06986237,-1.731763681,-1.19387126,-1.420403202,-6.616146088,-0.775051956,-0.000918199,0.734205723,0.734420657,8.707159042,6.101976395,1.619238138,117.9659729,0.435315639,0.43479389,0.005692663,7.0771769,5.27523756,3.528850794,1.943273306,7.202399254,8.652763367,0.973857983,1.516114674,6347.941071,9692.586776,0.395106137,-262.3393673,48.39131165,-66.80753993,-29.18364716,7.748176051,-0.664555907,-15.84435594,-5.527770996,0.95496462,0.043356359,-12.29701131,-7.780759335,-4.584387237,2.661479473,-0.124430518,-0.131296098,-3.668799831,-3.474160671,4.702078667,-6.679795265,-0.464002777,0.346184194,4.230337611,3.546942711,-2.527824883,-1.22418046,Asthma
0.001175972,0.070611014,0.070625817,19.97599778,6.978707637,1.44790058,584.719662,0.052717408,0.052717219,-5.51E-05,3.597027086,0.735582608,5.360567955,0.30820785,3.087175254,19.9799001,8.926858569,105.0391719,1146.959833,1328.595204,2.07E-05,-557.4493311,-474.6632127,58.85766786,138.4107994,25.23196083,51.25329765,1.2226385,10.38540801,0.38608054,8.15292573,13.47605794,6.026608571,20.76027059,3.682307039,13.18473412,8.600257533,-0.658519949,10.16371561,-6.381502903,4.181623928,0.782706398,0.941303117,13.09137967,4.470156738,20.09576111,5.895161874,11.44017506,12.68461609,17.08148575,93.55914307,1.923421264,1.493113995,8753.313477,11.69688416,9.145778656,0.796759537,-1.251989803,30.97307968,9.077187538,15.77340698,61.20423126,105.3120422,2.178953907,3.65398462,2588.186871,6642.993164,0.093725547,311.2597046,-263.1497842,75.43539429,119.1906771,39.8569603,47.76832673,9.942724228,24.74057788,1.906158924,9.29561292,39.20079803,2.668810239,10.06201649,-0.123963456,6.226975441,-0.747171983,-23.20678329,-1.055637362,-25.74931335,-1.293397019,18.51302147,-1.562989214,-2.881083965,-1.332870742,-10.94888306,-0.642214163,0.004661664,0.726325929,0.72659272,10.54979897,4.869769096,1.538837194,202.5580292,0.462464571,0.461089194,0.0729461,3.739974454,4.943015099,3.836136103,1.923346043,8.848692894,10.48433971,1.030954799,1.623939077,6212.187142,9605.152857,0.410247922,-264.9398097,60.47081757,-67.59440784,-24.31671715,24.14211406,2.481268883,-14.14610669,-8.4036026,-9.082491224,-2.640603542,-2.15395251,-3.154304028,-11.49947584,4.300139427,0.690713005,-0.974904418,-5.72200012,-2.194050312,5.281889692,-2.796932936,-2.228225789,-4.03160429,3.084808342,-1.628000736,-1.604257548,0.368456244,Asthma
0.005703533,0.052069925,0.052452153,14.8357092,20.36320008,1.442435035,407.0117893,0.039438252,0.039437774,-0.115921382,59.54879531,0.785606956,3.706323365,0.355899866,1.924296953,14.94139597,9.784467452,144.021171,1104.492531,1293.80948,4.26E-05,-613.0310399,-540.3960261,55.67236279,122.9830265,22.9617011,47.48432044,-0.577605946,11.49368807,-1.034970146,13.06916613,13.02471769,15.67600088,21.76414872,13.71986168,14.93573338,15.6806319,0.158126419,14.44374763,-7.598009234,6.510251449,-1.896205086,3.115643439,10.5672098,7.958238104,18.89535969,10.48816591,-25.65225983,35.70837402,43.96733475,240.8190155,1.948248982,1.684136629,57993.79688,32.96494293,25.82083511,-0.774343433,-1.286776019,92.02285767,10.96809101,-37.60379028,161.057663,259.7310486,1.893336271,2.250335867,2618.762037,6546.09375,0.105750203,409.1492615,-250.8704458,76.14942932,141.2763304,32.3289299,1.692179277,14.84477997,14.50240889,1.624521971,-11.25904595,38.84990692,-1.003623789,9.33095932,-6.652911218,3.854763508,-0.417883262,-19.35916901,-3.664819677,-32.10346222,-1.130930521,17.15742493,-3.043843304,-1.169600606,-1.006859202,-9.14007473,-1.370103696,-0.002912286,1.282851458,1.282925487,11.97151566,12.2154417,1.72984004,265.4265137,0.68964386,0.688729405,0.591274984,61.17848663,9.214309692,3.604975224,2.962985516,9.961213112,11.84814358,0.991655433,1.67602363,6449.750102,9757.043711,0.360762537,-253.8786938,43.55651855,-54.77261672,-33.91125488,18.37411621,0.820284486,-10.06790877,-6.475008965,6.233174553,3.414905071,-4.04884271,-7.817612171,-0.955327558,4.447142601,-1.236531756,2.918168783,-8.273002263,-5.246436119,-0.593238519,-7.59221983,-5.649593098,-3.755818844,0.728094916,-1.49534297,-2.554087072,-3.219913483,Asthma
